Sequence	Result
AQPQTIC.ASHL	Cleaved
AYSYHNC.ASHL	Cleaved
ACKSVPC.ASHL	Cleaved
ASFTQSC.ASHL	Cleaved
AQSFSLC.ASHL	Cleaved
AQTTFNC.ASHL	Cleaved
AQSTQNC.ASHL	Cleaved
AQSMKQC.ASHL	Cleaved
AYVMVDC.ASHL	Cleaved
AQTTFPC.ASHL	Cleaved
ANCEVDC.ASHL	Cleaved
AKIEQNC.ASHL	Cleaved
AQDPQHC.ASHL	Cleaved
AQSAISC.ASHL	Cleaved
AQSAITC.ASHL	Cleaved
ASNYHPC.ASHL	Cleaved
AQTLQAC.ASHL	Cleaved
AQTLQSC.ASHL	Cleaved
ATHETLC.ASHL	Cleaved
ARTTLVC.ASHL	Cleaved
AGTHTLC.ASHL	Cleaved
ALETAMC.ASHL	Cleaved
AYYIFDC.ASHL	Cleaved
ASIRIPC.ASHL	Cleaved
AHHILPC.ASHL	Cleaved
AYSYSPC.ASHL	Cleaved
ADDIEEC.ASHL	Cleaved
AATLSTC.ASHL	Cleaved
AFVIDYC.ASHL	Cleaved
ALSSALC.ASHL	Cleaved
ATYLTSC.ASHL	Cleaved
ATYLTLC.ASHL	Cleaved
ANDTYDC.ASHL	Cleaved
ALTNIPC.ASHL	Cleaved
ASIMNPC.ASHL	Cleaved
ATVTQPC.ASHL	Cleaved
ATALTAC.ASHL	Cleaved
AIAYSNC.ASHL	Cleaved
ADYLDVC.ASHL	Cleaved
ATHSNLC.ASHL	Cleaved
AQNLTYC.ASHL	Cleaved
AQNLTQC.ASHL	Cleaved
AHAHNCC.ASHL	Cleaved
APWCTLC.ASHL	Cleaved
AETWTQC.ASHL	Cleaved
AFSTMQC.ASHL	Cleaved
AQVSIQC.ASHL	Cleaved
ASHWLTC.ASHL	Cleaved
AMNTAKC.ASHL	Cleaved
ALQRLHC.ASHL	Cleaved
AQCIALC.ASHL	Cleaved
APGTVPC.ASHL	Cleaved
ATTCHAC.ASHL	Cleaved
APTEHTC.ASHL	Cleaved
APTEHPC.ASHL	Cleaved
ACSTHVC.ASHL	Cleaved
ALATQPC.ASHL	Cleaved
ACMVWPC.ASHL	Cleaved
ASEPTPC.ASHL	Cleaved
APYSAQC.ASHL	Cleaved
ASWMITC.ASHL	Cleaved
AMKTITC.ASHL	Cleaved
ASYHANC.ASHL	Cleaved
ANAPHKC.ASHL	Cleaved
APDITHC.ASHL	Cleaved
ARVSLDC.ASHL	Cleaved
AHQQSTC.ASHL	Cleaved
ATSKMNC.ASHL	Cleaved
AWTHSPC.ASHL	Cleaved
AAVTHKC.ASHL	Cleaved
ATEDTTC.ASHL	Cleaved
ATTEKLC.ASHL	Cleaved
AKYNTEC.ASHL	Cleaved
AQTFQQC.ASHL	Cleaved
AVFIDYC.ASHL	Cleaved
AHALLNC.ASHL	Cleaved
AVTMASC.ASHL	Cleaved
ATSYSHC.ASHL	Cleaved
AQRTWTC.ASHL	Cleaved
ADELEEC.ASHL	Cleaved
ADELEDC.ASHL	Cleaved
ATTLAQC.ASHL	Cleaved
AAHILTC.ASHL	Cleaved
ADELEVC.ASHL	Cleaved
ADELEYC.ASHL	Cleaved
ATTLALC.ASHL	Cleaved
ASIMAQC.ASHL	Cleaved
ADHMEDC.ASHL	Cleaved
AVELEDC.ASHL	Cleaved
AVELEVC.ASHL	Cleaved
ATPWQPC.ASHL	Cleaved
ANFDKTC.ASHL	Cleaved
AVVVTQC.ASHL	Cleaved
AYSTVLC.ASHL	Cleaved
ALIPSHC.ASHL	Cleaved
ARISHNC.ASHL	Cleaved
AHQTIHC.ASHL	Cleaved
APQYDTC.ASHL	Cleaved
ADYIEFC.ASHL	Cleaved
AHNQINC.ASHL	Cleaved
ATSHFNC.ASHL	Cleaved
APKHVPC.ASHL	Cleaved
ADVISDC.ASHL	Cleaved
AHCITMC.ASHL	Cleaved
AQIEEPC.ASHL	Cleaved
ATTVLPC.ASHL	Cleaved
AYFMDEC.ASHL	Cleaved
ADFLEEC.ASHL	Cleaved
ATVSHMC.ASHL	Cleaved
AQVLATC.ASHL	Cleaved
AYNTQPC.ASHL	Cleaved
AHTVAPC.ASHL	Cleaved
ANTITHC.ASHL	Cleaved
AHHKELC.ASHL	Cleaved
ASMHFNC.ASHL	Cleaved
ASSWENC.ASHL	Cleaved
AMSMLPC.ASHL	Cleaved
ARQSVLC.ASHL	Cleaved
ATTVQTC.ASHL	Cleaved
APTCSTC.ASHL	Cleaved
ASTMHPC.ASHL	Cleaved
ADEMYVC.ASHL	Cleaved
ADEMYYC.ASHL	Cleaved
ADEMYDC.ASHL	Cleaved
ADEMYEC.ASHL	Cleaved
AAGLEVC.ASHL	Cleaved
AVYSTNC.ASHL	Cleaved
AKITTIC.ASHL	Cleaved
AQSYLNC.ASHL	Cleaved
ADVMYVC.ASHL	Cleaved
ADVMYYC.ASHL	Cleaved
APSHYDC.ASHL	Cleaved
ADVMYEC.ASHL	Cleaved
ADVMYDC.ASHL	Cleaved
AQIISDC.ASHL	Cleaved
ADTEHSC.ASHL	Cleaved
AVSTLAC.ASHL	Cleaved
AESNMNC.ASHL	Cleaved
ATCLLNC.ASHL	Cleaved
ASITMAC.ASHL	Cleaved
AVATWLC.ASHL	Cleaved
AYDMNDC.ASHL	Cleaved
ATLRQTC.ASHL	Cleaved
AHSHKHC.ASHL	Cleaved
AQAYRPC.ASHL	Cleaved
APSTQKC.ASHL	Cleaved
ARTTMDC.ASHL	Cleaved
ATTLRAC.ASHL	Cleaved
AWHTTFC.ASHL	Cleaved
ATYTKIC.ASHL	Cleaved
AAITHHC.ASHL	Cleaved
APYLHWC.ASHL	Cleaved
AATRIIC.ASHL	Cleaved
AAIEPCC.ASHL	Cleaved
ANVFHTC.ASHL	Cleaved
ANVFHPC.ASHL	Cleaved
ASATHSC.ASHL	Cleaved
AHSSLLC.ASHL	Cleaved
AQSTIMC.ASHL	Cleaved
AHQAHEC.ASHL	Cleaved
AYQSCNC.ASHL	Cleaved
AQTTNNC.ASHL	Cleaved
ASNTETC.ASHL	Cleaved
ADHMDDC.ASHL	Cleaved
AHDLQYC.ASHL	Cleaved
ALALTNC.ASHL	Cleaved
ALSVMPC.ASHL	Cleaved
AFEMEVC.ASHL	Cleaved
ADDIVDC.ASHL	Cleaved
ADDIVEC.ASHL	Cleaved
AWSSLLC.ASHL	Cleaved
ADDIVVC.ASHL	Cleaved
ANDKYHC.ASHL	Cleaved
ATTMLTC.ASHL	Cleaved
ARTTVQC.ASHL	Cleaved
ATRSIPC.ASHL	Cleaved
ATTTEPC.ASHL	Cleaved
AHHSETC.ASHL	Cleaved
AQQQIAC.ASHL	Cleaved
ARTKNCC.ASHL	Cleaved
APTQIQC.ASHL	Cleaved
APMTVMC.ASHL	Cleaved
AATLKCC.ASHL	Cleaved
ARSTTKC.ASHL	Cleaved
ADLLEDC.ASHL	Cleaved
ADLLEEC.ASHL	Cleaved
AKTTMNC.ASHL	Cleaved
APNTVCC.ASHL	Cleaved
AIVHTHC.ASHL	Cleaved
ACEWTTC.ASHL	Cleaved
ACWERTC.ASHL	Cleaved
ALSSIAC.ASHL	Cleaved
AECSQLC.ASHL	Cleaved
ALSSIRC.ASHL	Cleaved
AQTLLTC.ASHL	Cleaved
ALTQLNC.ASHL	Cleaved
APHATPC.ASHL	Cleaved
AWQIPCC.ASHL	Cleaved
ASVLSPC.ASHL	Cleaved
ADDMHDC.ASHL	Cleaved
ADDMHEC.ASHL	Cleaved
ADDMHYC.ASHL	Cleaved
AVVNTDC.ASHL	Cleaved
AQYFKPC.ASHL	Cleaved
ATELDNC.ASHL	Cleaved
AQQTLMC.ASHL	Cleaved
AQQTLVC.ASHL	Cleaved
ALSLRPC.ASHL	Cleaved
AVVQLTC.ASHL	Cleaved
ANWTCPC.ASHL	Cleaved
AQNNHRC.ASHL	Cleaved
AAYVHCC.ASHL	Cleaved
AFYINYC.ASHL	Cleaved
ATLSVLC.ASHL	Cleaved
ASHVTAC.ASHL	Cleaved
AWAQLTC.ASHL	Cleaved
ARSMMPC.ASHL	Cleaved
ANQRILC.ASHL	Cleaved
ALYSYAC.ASHL	Cleaved
ALGEITC.ASHL	Cleaved
AHGGIDC.ASHL	Cleaved
APCYEQC.ASHL	Cleaved
AVTRIPC.ASHL	Cleaved
AETLTPC.ASHL	Cleaved
ANPTVIC.ASHL	Cleaved
AYFIYEC.ASHL	Cleaved
AHYLWPC.ASHL	Cleaved
AYSSTLC.ASHL	Cleaved
ATFYRPC.ASHL	Cleaved
APNTYTC.ASHL	Cleaved
APAMVSC.ASHL	Cleaved
AYVMEDC.ASHL	Cleaved
AYVMEEC.ASHL	Cleaved
ASCTHPC.ASHL	Cleaved
ANTYHMC.ASHL	Cleaved
ADSIQCC.ASHL	Cleaved
AFLFQHC.ASHL	Cleaved
AQTECNC.ASHL	Cleaved
AVVLHDC.ASHL	Cleaved
ACQTVHC.ASHL	Cleaved
APKYINC.ASHL	Cleaved
AVSLKNC.ASHL	Cleaved
AIWTDAC.ASHL	Cleaved
AHALSNC.ASHL	Cleaved
ADFMEVC.ASHL	Cleaved
ADFMEYC.ASHL	Cleaved
ADFMEEC.ASHL	Cleaved
ASDNIPC.ASHL	Cleaved
AYRLAPC.ASHL	Cleaved
APMNSLC.ASHL	Cleaved
AGTTLPC.ASHL	Cleaved
ANYNEQC.ASHL	Cleaved
ATENHPC.ASHL	Cleaved
AHATFQC.ASHL	Cleaved
ANGMHSC.ASHL	Cleaved
ANHMQPC.ASHL	Cleaved
ANTNILC.ASHL	Cleaved
AHSDIPC.ASHL	Cleaved
AKTTINC.ASHL	Cleaved
ACREHSC.ASHL	Cleaved
AHRETAC.ASHL	Cleaved
AKFGTPC.ASHL	Cleaved
APTDCQC.ASHL	Cleaved
AYYNDDC.ASHL	Cleaved
ATTAWTC.ASHL	Cleaved
ARTGIPC.ASHL	Cleaved
ARTDINC.ASHL	Cleaved
AQMLTPC.ASHL	Cleaved
ATYHTNC.ASHL	Cleaved
ATYHTPC.ASHL	Cleaved
ADVMQEC.ASHL	Cleaved
ADVMQDC.ASHL	Cleaved
AYTLADC.ASHL	Cleaved
AYKNHHC.ASHL	Cleaved
AEDLQNC.ASHL	Cleaved
ACELKQC.ASHL	Cleaved
ASRETQC.ASHL	Cleaved
ARRTAQC.ASHL	Cleaved
AHAHGMC.ASHL	Cleaved
ATSTMNC.ASHL	Cleaved
AQTNENC.ASHL	Cleaved
AAETWPC.ASHL	Cleaved
ANLTYNC.ASHL	Cleaved
AYDMVEC.ASHL	Cleaved
AYDMVDC.ASHL	Cleaved
AYDMVVC.ASHL	Cleaved
AHSTNLC.ASHL	Cleaved
AYDMVYC.ASHL	Cleaved
ANLLAPC.ASHL	Cleaved
AYYMHDC.ASHL	Cleaved
AYYMHYC.ASHL	Cleaved
ATHTLAC.ASHL	Cleaved
AAGRYNC.ASHL	Cleaved
AVYTNNC.ASHL	Cleaved
ATQTTPC.ASHL	Cleaved
ATQTTTC.ASHL	Cleaved
AQETKQC.ASHL	Cleaved
AVYMEDC.ASHL	Cleaved
AVYMEEC.ASHL	Cleaved
ANLSLHC.ASHL	Cleaved
APYFFPC.ASHL	Cleaved
AYYSATC.ASHL	Cleaved
ADATTNC.ASHL	Cleaved
APRILPC.ASHL	Cleaved
AFVTQVC.ASHL	Cleaved
AEKVTAC.ASHL	Cleaved
APQTMAC.ASHL	Cleaved
AQIANMC.ASHL	Cleaved
AMYTTNC.ASHL	Cleaved
AMYTTIC.ASHL	Cleaved
AMYTTEC.ASHL	Cleaved
AQVYIPC.ASHL	Cleaved
ATVLYTC.ASHL	Cleaved
AIYEQPC.ASHL	Cleaved
AQRAQLC.ASHL	Cleaved
AQSTAIC.ASHL	Cleaved
AHTMTLC.ASHL	Cleaved
AHTMTMC.ASHL	Cleaved
AHTMTNC.ASHL	Cleaved
AHTMTCC.ASHL	Cleaved
ANMTENC.ASHL	Cleaved
AQRWTAC.ASHL	Cleaved
ARMTYDC.ASHL	Cleaved
ADYIEVC.ASHL	Cleaved
ADYIEYC.ASHL	Cleaved
ADYIEDC.ASHL	Cleaved
ADYIEEC.ASHL	Cleaved
ASTTMSC.ASHL	Cleaved
AQAYAQC.ASHL	Cleaved
AYFMDYC.ASHL	Cleaved
ATYTVSC.ASHL	Cleaved
ATEAVSC.ASHL	Cleaved
ATYTVAC.ASHL	Cleaved
ATYTVHC.ASHL	Cleaved
AGSPTNC.ASHL	Cleaved
AYTTEVC.ASHL	Cleaved
APMAHLC.ASHL	Cleaved
AYYTYGC.ASHL	Cleaved
AQQQQPC.ASHL	Cleaved
APSLVSC.ASHL	Cleaved
ASTVNCC.ASHL	Cleaved
AKLTFNC.ASHL	Cleaved
AHCLRSC.ASHL	Cleaved
ACRRFMC.ASHL	Cleaved
AQHTTNC.ASHL	Cleaved
AMYTITC.ASHL	Cleaved
AHCFLTC.ASHL	Cleaved
ALSINNC.ASHL	Cleaved
AADAVPC.ASHL	Cleaved
ALSCVTC.ASHL	Cleaved
ANDTINC.ASHL	Cleaved
APPLLPC.ASHL	Cleaved
AQTLDTC.ASHL	Cleaved
ATVTATC.ASHL	Cleaved
ATVTAAC.ASHL	Cleaved
AQATRYC.ASHL	Cleaved
AYEIYVC.ASHL	Cleaved
ARMWAPC.ASHL	Cleaved
AYEIYYC.ASHL	Cleaved
AAMLLTC.ASHL	Cleaved
ATSLNTC.ASHL	Cleaved
AKTLHTC.ASHL	Cleaved
ALFTLSC.ASHL	Cleaved
ALKTQTC.ASHL	Cleaved
AQMVISC.ASHL	Cleaved
AQYPHNC.ASHL	Cleaved
ASTYSLC.ASHL	Cleaved
ASITAAC.ASHL	Cleaved
AYSLTNC.ASHL	Cleaved
AYSLTHC.ASHL	Cleaved
AYSLTPC.ASHL	Cleaved
ASTLGLC.ASHL	Cleaved
ATNVIQC.ASHL	Cleaved
ATQLMPC.ASHL	Cleaved
AITTRNC.ASHL	Cleaved
AITTRLC.ASHL	Cleaved
AHWLSPC.ASHL	Cleaved
ATLFHPC.ASHL	Cleaved
AWTWNHC.ASHL	Cleaved
AKSMTHC.ASHL	Cleaved
ANNLENC.ASHL	Cleaved
AFDLEDC.ASHL	Cleaved
ATTHPCC.ASHL	Cleaved
ALRATPC.ASHL	Cleaved
AYTTRVC.ASHL	Cleaved
AFDMYVC.ASHL	Cleaved
AFDMYDC.ASHL	Cleaved
ATTIVGC.ASHL	Cleaved
AYLMEDC.ASHL	Cleaved
AYLMEEC.ASHL	Cleaved
ANYIHCC.ASHL	Cleaved
AYRTTVC.ASHL	Cleaved
ATISYRC.ASHL	Cleaved
AKQLTNC.ASHL	Cleaved
AYRTTQC.ASHL	Cleaved
AMSTSHC.ASHL	Cleaved
AYDMQEC.ASHL	Cleaved
ATCITQC.ASHL	Cleaved
AYTSQLC.ASHL	Cleaved
AIPYISC.ASHL	Cleaved
ATYTMQC.ASHL	Cleaved
ADLIDDC.ASHL	Cleaved
ATQTHSC.ASHL	Cleaved
ASMLHYC.ASHL	Cleaved
APTYLAC.ASHL	Cleaved
ATQISLC.ASHL	Cleaved
AVEMEDC.ASHL	Cleaved
AVEMEEC.ASHL	Cleaved
AVEMELC.ASHL	Cleaved
AVEMEYC.ASHL	Cleaved
APHEHTC.ASHL	Cleaved
AHDFHPC.ASHL	Cleaved
AQSHFLC.ASHL	Cleaved
AHVTSNC.ASHL	Cleaved
ARICMQC.ASHL	Cleaved
AQTLTPC.ASHL	Cleaved
AYHLYYC.ASHL	Cleaved
ALTVAYC.ASHL	Cleaved
AVETLPC.ASHL	Cleaved
AIACVDC.ASHL	Cleaved
ALVDQNC.ASHL	Cleaved
ADTTDMC.ASHL	Cleaved
ATTLNSC.ASHL	Cleaved
APPLQSC.ASHL	Cleaved
AYDTSNC.ASHL	Cleaved
AHTNINC.ASHL	Cleaved
AEQQLAC.ASHL	Cleaved
AYKMTAC.ASHL	Cleaved
ATTFAPC.ASHL	Cleaved
AYAMYPC.ASHL	Cleaved
ATKVYYC.ASHL	Cleaved
AQMQLPC.ASHL	Cleaved
ATTYLDC.ASHL	Cleaved
AETTYAC.ASHL	Cleaved
AHRPLTC.ASHL	Cleaved
AHEVHHC.ASHL	Cleaved
APSSGKC.ASHL	Cleaved
ADSFTFC.ASHL	Cleaved
ANCTIPC.ASHL	Cleaved
AHDMEEC.ASHL	Cleaved
ADLMVVC.ASHL	Cleaved
ADLMVDC.ASHL	Cleaved
AVVMYEC.ASHL	Cleaved
AVVMYDC.ASHL	Cleaved
AMMLSMC.ASHL	Cleaved
ASSATNC.ASHL	Cleaved
AQTVNMC.ASHL	Cleaved
ATRTTLC.ASHL	Cleaved
AMNQVTC.ASHL	Cleaved
AASKITC.ASHL	Cleaved
ADHQLAC.ASHL	Cleaved
ALSDSPC.ASHL	Cleaved
AFDMYEC.ASHL	Cleaved
ANMLHPC.ASHL	Cleaved
ATLWKTC.ASHL	Cleaved
AAETRTC.ASHL	Cleaved
AYQLDPC.ASHL	Cleaved
APNMLPC.ASHL	Cleaved
ANQNINC.ASHL	Cleaved
APCLQQC.ASHL	Cleaved
ATSEINC.ASHL	Cleaved
ATLHTNC.ASHL	Cleaved
AEYLDDC.ASHL	Cleaved
AVNLTDC.ASHL	Cleaved
ANTWANC.ASHL	Cleaved
AYYGKKC.ASHL	Cleaved
AYQTYRC.ASHL	Cleaved
ANIHYPC.ASHL	Cleaved
ASTTVSC.ASHL	Cleaved
ADVMLDC.ASHL	Cleaved
ADVMLEC.ASHL	Cleaved
ARQTALC.ASHL	Cleaved
ASTSHLC.ASHL	Cleaved
ACDTVNC.ASHL	Cleaved
AHQHRQC.ASHL	Cleaved
AEDLDDC.ASHL	Cleaved
AVQTYVC.ASHL	Cleaved
AFEIEDC.ASHL	Cleaved
AFEIEEC.ASHL	Cleaved
ATLNIEC.ASHL	Cleaved
ALTCSPC.ASHL	Cleaved
ATVLAVC.ASHL	Cleaved
AWTSSLC.ASHL	Cleaved
AHKPIMC.ASHL	Cleaved
ADEIDVC.ASHL	Cleaved
ADEIDYC.ASHL	Cleaved
ADEIDDC.ASHL	Cleaved
ADEIDLC.ASHL	Cleaved
AQNYMNC.ASHL	Cleaved
AYDLVEC.ASHL	Cleaved
ADDIFYC.ASHL	Cleaved
ADDIFDC.ASHL	Cleaved
AAHLHSC.ASHL	Cleaved
AHIYSLC.ASHL	Cleaved
APQVFPC.ASHL	Cleaved
ANITVTC.ASHL	Cleaved
APFIHTC.ASHL	Cleaved
ANAIWPC.ASHL	Cleaved
ATLEACC.ASHL	Cleaved
ANCLMPC.ASHL	Cleaved
ACQVMSC.ASHL	Cleaved
AHYETLC.ASHL	Cleaved
AHCFTYC.ASHL	Cleaved
ADEIAAC.ASHL	Cleaved
AYDIYYC.ASHL	Cleaved
ACVNLNC.ASHL	Cleaved
AYDIYDC.ASHL	Cleaved
AHMTTLC.ASHL	Cleaved
ATYKAPC.ASHL	Cleaved
AYYIEEC.ASHL	Cleaved
AYYIEDC.ASHL	Cleaved
AYYIEYC.ASHL	Cleaved
ATTEWPC.ASHL	Cleaved
AYYIEVC.ASHL	Cleaved
ANSWTNC.ASHL	Cleaved
ASPIISC.ASHL	Cleaved
ACYLNDC.ASHL	Cleaved
ALTTFTC.ASHL	Cleaved
ATHSVQC.ASHL	Cleaved
ASHIHTC.ASHL	Cleaved
ALTTFAC.ASHL	Cleaved
AEQWTDC.ASHL	Cleaved
AGSAPAC.ASHL	Cleaved
ANTLMNC.ASHL	Cleaved
AVEMEVC.ASHL	Cleaved
ATQYMHC.ASHL	Cleaved
AQETSLC.ASHL	Cleaved
AHETQPC.ASHL	Cleaved
AQPPHNC.ASHL	Cleaved
AQPLTPC.ASHL	Cleaved
AQPLTNC.ASHL	Cleaved
AKPPILC.ASHL	Cleaved
ATLMDCC.ASHL	Cleaved
AYDFDEC.ASHL	Cleaved
AYHQTNC.ASHL	Cleaved
ATKLTTC.ASHL	Cleaved
AYQNTMC.ASHL	Cleaved
ACLNMPC.ASHL	Cleaved
ATSPVCC.ASHL	Cleaved
ANMDTNC.ASHL	Cleaved
AMDFKPC.ASHL	Cleaved
ATHSMPC.ASHL	Cleaved
AYYLHDC.ASHL	Cleaved
ASLTALC.ASHL	Cleaved
AYYMSDC.ASHL	Cleaved
ANMYTHC.ASHL	Cleaved
ATPMLCC.ASHL	Cleaved
AYVMDEC.ASHL	Cleaved
ATELSAC.ASHL	Cleaved
ARTEMSC.ASHL	Cleaved
AVDMYEC.ASHL	Cleaved
AVDMYDC.ASHL	Cleaved
AVDMYYC.ASHL	Cleaved
AYANVWC.ASHL	Cleaved
ARYLCSC.ASHL	Cleaved
AITTMAC.ASHL	Cleaved
AHSIHSC.ASHL	Cleaved
AQPIINC.ASHL	Cleaved
ATTNTNC.ASHL	Cleaved
AHVTKLC.ASHL	Cleaved
AGHSQLC.ASHL	Cleaved
AQTHQIC.ASHL	Cleaved
AQTAVNC.ASHL	Cleaved
ACVTSLC.ASHL	Cleaved
AFPLKPC.ASHL	Cleaved
ARISPSC.ASHL	Cleaved
AFDMLDC.ASHL	Cleaved
ARSLLNC.ASHL	Cleaved
AQYETYC.ASHL	Cleaved
AYKSNSC.ASHL	Cleaved
AESDSTC.ASHL	Cleaved
ALSNSLC.ASHL	Cleaved
ATTTIIC.ASHL	Cleaved
ANLMTPC.ASHL	Cleaved
APYTKPC.ASHL	Cleaved
AGSLQNC.ASHL	Cleaved
ATTVTTC.ASHL	Cleaved
ARYIAEC.ASHL	Cleaved
APTQVLC.ASHL	Cleaved
APPRLNC.ASHL	Cleaved
ATNMIPC.ASHL	Cleaved
ATDLSNC.ASHL	Cleaved
AHQTLLC.ASHL	Cleaved
AIHTKLC.ASHL	Cleaved
ADFMHDC.ASHL	Cleaved
AVDLEDC.ASHL	Cleaved
AYQLLSC.ASHL	Cleaved
ARRYNMC.ASHL	Cleaved
ATYHNTC.ASHL	Cleaved
ATTFRTC.ASHL	Cleaved
ANTISNC.ASHL	Cleaved
AQANYPC.ASHL	Cleaved
ACQLQPC.ASHL	Cleaved
ATTVITC.ASHL	Cleaved
AEYMDEC.ASHL	Cleaved
AYGATNC.ASHL	Cleaved
ATDSELC.ASHL	Cleaved
AHSLLNC.ASHL	Cleaved
AHSLLTC.ASHL	Cleaved
AESLTNC.ASHL	Cleaved
AENTAEC.ASHL	Cleaved
AFETSLC.ASHL	Cleaved
AECQVPC.ASHL	Cleaved
AQHQTLC.ASHL	Cleaved
ALSVATC.ASHL	Cleaved
ADVMDDC.ASHL	Cleaved
ADVMDEC.ASHL	Cleaved
ADVMDLC.ASHL	Cleaved
ADVMDVC.ASHL	Cleaved
ADVMDYC.ASHL	Cleaved
APTCVQC.ASHL	Cleaved
ARCILDC.ASHL	Cleaved
AATTYPC.ASHL	Cleaved
ACRMMNC.ASHL	Cleaved
ALTYVSC.ASHL	Cleaved
ARSAMNC.ASHL	Cleaved
ASNHFLC.ASHL	Cleaved
AIAFTNC.ASHL	Cleaved
AMHQYPC.ASHL	Cleaved
ATRMTPC.ASHL	Cleaved
AMTMNQC.ASHL	Cleaved
APSTTMC.ASHL	Cleaved
APSTTNC.ASHL	Cleaved
ADEILEC.ASHL	Cleaved
ADEILDC.ASHL	Cleaved
AKTMLPC.ASHL	Cleaved
ACFTRQC.ASHL	Cleaved
ADYLVDC.ASHL	Cleaved
ADYLVEC.ASHL	Cleaved
ADYLVYC.ASHL	Cleaved
AETSRNC.ASHL	Cleaved
AQHLRPC.ASHL	Cleaved
ADYLVVC.ASHL	Cleaved
ANSYLAC.ASHL	Cleaved
ATRHLTC.ASHL	Cleaved
AIATALC.ASHL	Cleaved
ALCSAFC.ASHL	Cleaved
APTTLAC.ASHL	Cleaved
ADDINDC.ASHL	Cleaved
APTTLQC.ASHL	Cleaved
APTTLPC.ASHL	Cleaved
APTTLTC.ASHL	Cleaved
ASMGVPC.ASHL	Cleaved
AKQHQTC.ASHL	Cleaved
ACTNILC.ASHL	Cleaved
ATNTEAC.ASHL	Cleaved
ANVSYPC.ASHL	Cleaved
APQIHTC.ASHL	Cleaved
AHHVHTC.ASHL	Cleaved
AFANIQC.ASHL	Cleaved
AHLTTCC.ASHL	Cleaved
AHLTTLC.ASHL	Cleaved
AQTKLPC.ASHL	Cleaved
AVDIDYC.ASHL	Cleaved
AVDIDVC.ASHL	Cleaved
AQSSTLC.ASHL	Cleaved
AMPHTLC.ASHL	Cleaved
AVDIDDC.ASHL	Cleaved
AVDIDEC.ASHL	Cleaved
ASHTHSC.ASHL	Cleaved
AMRMTMC.ASHL	Cleaved
AHAWRAC.ASHL	Cleaved
AIVLEPC.ASHL	Cleaved
AHTQYMC.ASHL	Cleaved
ACQYKPC.ASHL	Cleaved
AEPPHEC.ASHL	Cleaved
AAEFTNC.ASHL	Cleaved
ALETLNC.ASHL	Cleaved
ACYTNPC.ASHL	Cleaved
ALETLGC.ASHL	Cleaved
APALTLC.ASHL	Cleaved
ADDIQEC.ASHL	Cleaved
ADDIQDC.ASHL	Cleaved
AYYTRPC.ASHL	Cleaved
AMSILPC.ASHL	Cleaved
AMATIYC.ASHL	Cleaved
AHAIQLC.ASHL	Cleaved
ASTVAPC.ASHL	Cleaved
AVQSLTC.ASHL	Cleaved
APTQLTC.ASHL	Cleaved
APTQLPC.ASHL	Cleaved
ANLTINC.ASHL	Cleaved
APTQLHC.ASHL	Cleaved
AGVHLPC.ASHL	Cleaved
APKAITC.ASHL	Cleaved
AHQLQPC.ASHL	Cleaved
ASHMHHC.ASHL	Cleaved
ANALIPC.ASHL	Cleaved
ASTETQC.ASHL	Cleaved
ALMEQSC.ASHL	Cleaved
AITAAMC.ASHL	Cleaved
ASNMFQC.ASHL	Cleaved
AFCHEQC.ASHL	Cleaved
AHVLMTC.ASHL	Cleaved
AMHTAIC.ASHL	Cleaved
AQNEHTC.ASHL	Cleaved
ALTHTEC.ASHL	Cleaved
ARDPILC.ASHL	Cleaved
ALTHTMC.ASHL	Cleaved
AYEILEC.ASHL	Cleaved
ADDMKDC.ASHL	Cleaved
AEHSTPC.ASHL	Cleaved
AEEMIQC.ASHL	Cleaved
APRFTEC.ASHL	Cleaved
ATSLAAC.ASHL	Cleaved
AYQEQTC.ASHL	Cleaved
AMGWNEC.ASHL	Cleaved
ACKYVPC.ASHL	Cleaved
ACKYVSC.ASHL	Cleaved
ARYFPCC.ASHL	Cleaved
AITTEPC.ASHL	Cleaved
AYAHVTC.ASHL	Cleaved
ARTISSC.ASHL	Cleaved
AECMQQC.ASHL	Cleaved
ANAQKLC.ASHL	Cleaved
APRVIPC.ASHL	Cleaved
ASRTENC.ASHL	Cleaved
AHDMEDC.ASHL	Cleaved
ANQATLC.ASHL	Cleaved
APQLQSC.ASHL	Cleaved
ALTHITC.ASHL	Cleaved
AAYNAPC.ASHL	Cleaved
AHETTNC.ASHL	Cleaved
AFDMDYC.ASHL	Cleaved
ADLMVEC.ASHL	Cleaved
AFDMDFC.ASHL	Cleaved
AFDMDDC.ASHL	Cleaved
AFDMDEC.ASHL	Cleaved
AQAPIAC.ASHL	Cleaved
ARAPIQC.ASHL	Cleaved
AQALMTC.ASHL	Cleaved
ASDMQHC.ASHL	Cleaved
ATAQIIC.ASHL	Cleaved
AHYDVTC.ASHL	Cleaved
ALMFQTC.ASHL	Cleaved
AHHMTDC.ASHL	Cleaved
AVYLYDC.ASHL	Cleaved
AENFAPC.ASHL	Cleaved
ATQSVIC.ASHL	Cleaved
ASCTMLC.ASHL	Cleaved
AHRMTAC.ASHL	Cleaved
AYDIDEC.ASHL	Cleaved
ALSIANC.ASHL	Cleaved
AHFMDDC.ASHL	Cleaved
AENSLMC.ASHL	Cleaved
AVVLEEC.ASHL	Cleaved
AHPLTLC.ASHL	Cleaved
